stationNumber,stationName,latitude,longitude,date,precip_in,aorc_in
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-15,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-16,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-17,0.32,1.8858267997545521
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-18,1.99,0.15354330937458774
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-19,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-20,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-21,0.42,0.3779527615374467
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-22,0.07,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-23,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-24,0.0,0.32283465047990245
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-25,0.48,0.1811023649033599
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-26,0.0,0.003937007932681738
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-27,0.0,0.01574803173072695
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-28,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-29,0.05,0.023622047596090427
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-30,0.08,0.09448819038436171
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-03-31,0.0,0.011811023798045212
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-01,0.27,0.2637795314896764
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-02,0.0,0.0314960634614539
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-03,0.13,0.299212602883812
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-04,0.15,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-05,0.0,0.0944881903843617
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-06,0.84,0.5433070947100798
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-07,0.03,0.2362204759609042
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-08,0.59,0.24803149975894945
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-09,0.01,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-10,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-11,0.06,0.12204724591313386
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-12,0.32,0.31102362668185723
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-13,0.21,0.7362204834114848
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-14,0.6,0.01574803173072695
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-15,0.08,0.09842519831704344
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-16,0.02,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-17,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-18,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-19,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-20,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-21,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-22,0.07,0.07480315072095302
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-23,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-24,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-25,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-26,0.0,0.7165354437480761
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-27,1.58,0.2874015790857668
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-28,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-29,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-04-30,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-01,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-02,0.57,0.4763779598544902
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-03,0.01,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-04,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-05,0.15,0.11417323004777039
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-06,0.0,0.074803150720953
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-07,0.16,0.007874015865363475
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-08,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-09,0.0,0.6220472533637145
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-10,1.23,0.4212598487969459
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-11,0.01,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-12,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-13,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-14,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-15,0.0,0.0314960634614539
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-16,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-17,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-18,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-19,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-20,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-21,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-22,0.02,2.118110267782775
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-23,5.3,1.8385827045623704
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-24,0.01,0.039370079326817374
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-25,0.07,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-26,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-27,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-28,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-29,0.17,0.18503937283604166
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-30,0.09,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-05-31,0.32,0.24409449182626772
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-01,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-02,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-03,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-04,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-05,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-06,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-07,0.0,0.08267716658631649
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-08,0.08,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-09,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-10,0.1,0.9724409593723891
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-11,0.86,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-12,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-13,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-14,0.0,0.11417323004777039
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-15,0.28,0.003937007932681738
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-16,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-17,0.01,0.007874015865363475
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-18,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-19,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-20,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-21,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-22,0.0,0.007874015865363475
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-23,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-24,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-25,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-26,0.0,0.059055118990226065
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-27,0.0,0.003937007932681738
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-28,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-29,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-06-30,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-01,0.05,0.05905511899022606
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-02,0.02,0.051181103124862584
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-03,0.02,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-04,0.01,0.1259842538458156
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-05,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-06,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-07,0.0,0.04330708725949911
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-08,0.12,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-09,1.32,0.9842519831704343
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-10,0.2,0.48425197571985373
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-11,0.22,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-12,0.01,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-13,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-14,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-15,0.08,0.07086614278827127
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-16,0.01,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-17,0.0,0.06692913485558953
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-18,0.05,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-19,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-20,0.0,0.019685039663408687
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-21,0.0,0.003937007932681738
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-22,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-23,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-24,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-25,0.0,0.12598425384581557
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-26,0.05,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-27,0.0,0.027559055528772164
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-28,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-29,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-30,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-07-31,0.0,0.05511811105754433
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-01,0.31,0.27952756322040334
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-02,0.07,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-03,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-04,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-05,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-06,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-07,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-08,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-09,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-10,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-11,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-12,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-13,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-14,0.0,0.003937007932681738
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-15,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-16,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-17,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-18,0.0,0.003937007932681738
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-19,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-20,0.0,0.20078740456676858
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-21,1.54,1.2677165543235194
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-22,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-23,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-24,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-25,0.0,0.01574803173072695
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-26,0.02,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-27,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-28,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-29,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-30,0.22,0.36614173773940156
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-08-31,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-01,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-02,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-03,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-04,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-05,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-06,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-07,0.04,0.5708661502388519
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-08,0.56,0.011811023798045214
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-09,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-10,0.0,0.003937007932681738
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-11,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-12,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-13,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-14,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-15,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-16,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-17,0.0,0.13779527764386082
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-18,0.14,0.16535433317263298
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-19,0.01,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-20,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-22,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-23,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-24,0.0,1.0787401735547961
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-25,1.37,1.590551204803422
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-26,0.35,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-27,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-28,0.1,0.08267716658631648
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-29,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-09-30,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-01,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-02,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-03,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-04,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-05,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-06,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-07,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-08,0.01,0.8031496182670744
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-09,0.97,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-10,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-11,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-12,0.0,0.74803150720953
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-13,2.32,1.7204724665819193
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-14,0.97,0.6968504040846676
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-15,0.32,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-16,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-17,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-18,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-19,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-20,0.0,0.5748031581715336
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-21,0.67,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-22,0.01,0.019685039663408687
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-23,0.01,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-24,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-25,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-26,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-27,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-28,0.01,0.01574803173072695
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-29,0.02,0.019685039663408687
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-30,0.05,0.0629921269229078
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-10-31,1.54,1.1692913560064762
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-01,0.01,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-02,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-03,0.0,0.23622047596090423
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-04,0.24,0.11417323004777039
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-05,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-06,0.02,0.051181103124862584
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-07,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-08,0.17,0.1850393728360417
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-09,0.03,1.2677165543235194
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-10,2.04,0.8740157610553457
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-11,0.33,0.023622047596090424
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-12,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-13,0.0,0.019685039663408687
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-14,0.01,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-15,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-16,0.82,0.7755905627383022
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-17,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-18,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-19,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-20,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-21,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-22,0.03,0.18503937283604166
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-23,0.16,0.01574803173072695
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-24,0.02,0.007874015865363475
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-25,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-26,0.23,0.21653543629749553
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-27,0.04,0.011811023798045214
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-28,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-29,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-11-30,0.0,0.06692913485558954
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-01,0.34,0.34251969014331113
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-02,0.0,0.523622055046671
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-03,0.97,0.3582677218740381
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-04,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-05,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-06,0.0,0.0314960634614539
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-07,0.03,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-08,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-09,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-10,0.04,0.04330708725949911
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-11,0.01,0.023622047596090424
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-12,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-13,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-14,0.2,0.3543307139413564
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-15,0.11,0.01574803173072695
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-16,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-17,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-18,0.0,0.0
MA-BA-13,Falmouth 0.6 NNW,41.5538,-70.6115,2025-12-19,0.09,0.5275590629793527
